operacao,ocupacao
962,99
963,100
964,99
965,98
966,99
967,98
968,99
969,100
970,99
971,100
972,99
973,98
974,99
975,100
976,99
977,100
978,99
979,98
980,99
981,100
982,99
983,100
984,99
985,98
986,99
987,100
988,99
989,100
990,99
991,100
992,99
993,100
994,99
995,98
996,99
997,100
998,99
999,100
1000,99
1001,100
1002,99
1003,98
1004,99
1005,100
1006,99
1007,100
1008,99
1009,100
1010,99
1011,98
1012,97
1013,96
1014,95
1015,96
1016,97
1017,96
1018,97
1019,98
1020,99
1021,100
1022,99
1023,100
1024,99
1025,98
1026,99
1027,100
1028,99
1029,100
1030,99
1031,100
1032,99
1033,98
1034,99
1035,100
1036,99
1037,98
1038,99
1039,100
1040,99
1041,100
1042,99
1043,98
1044,99
1045,100
1046,99
1047,100
1048,99
1049,98
1050,99
1051,100
1052,99
1053,100
1054,99
1055,100
1056,99
1057,98
1058,99
1059,100
1060,99
1061,100
1062,99
1063,100
1064,99
1065,100
1066,99
1067,100
1068,99
1069,100
1070,99
1071,98
1072,99
1073,100
1074,99
1075,100
1076,99
1077,100
1078,99
1079,100
1080,99
1081,98
1082,99
1083,100
1084,99
1085,100
1086,99
1087,98
1088,99
1089,100
1090,99
1091,98
1092,99
1093,100
1094,99
1095,100
1096,99
1097,100
1098,99
1099,98
1100,97
1101,96
1102,95
1103,96
1104,97
1105,98
1106,99
1107,100
1108,99
1109,100
1110,99
1111,100
1112,99
1113,98
1114,99
1115,100
1116,99
1117,100
1118,99
1119,100
1120,99
1121,100
1122,99
1123,100
1124,99
1125,98
1126,99
1127,100
1128,99
1129,100
1130,99
1131,98
1132,99
1133,100
1134,99
1135,100
1136,99
1137,98
1138,99
1139,100
1140,99
1141,100
1142,99
1143,100
1144,99
1145,98
1146,99
1147,100
1148,99
1149,100
1150,99
1151,98
1152,99
1153,100
1154,99
1155,100
1156,99
1157,100
1158,99
1159,100
1160,99
1161,100
1162,99
1163,98
1164,97
1165,96
1166,95
1167,96
1168,97
1169,98
1170,99
1171,100
1172,99
1173,98
1174,99
1175,98
1176,99
1177,100
1178,99
1179,100
1180,99
1181,100
1182,99
1183,100
1184,99
1185,98
1186,99
1187,100
1188,99
1189,100
1190,99
1191,98
1192,99
1193,100
1194,99
1195,100
1196,99
1197,100
1198,99
1199,98
1200,97
1201,96
1202,95
1203,94
1204,93
1205,92
1206,91
1207,90
1208,89
1209,88
1210,87
1211,88
1212,89
1213,90
1214,91
1215,92
1216,93
1217,94
1218,95
1219,94
1220,95
1221,96
1222,97
1223,98
1224,99
1225,100
1226,99
1227,98
1228,99
1229,100
1230,99
1231,100
1232,99
1233,100
1234,99
1235,98
1236,97
1237,96
1238,97
1239,98
1240,99
1241,100
1242,99
1243,98
1244,99
1245,100
1246,99
1247,98
1248,99
1249,100
1250,99
1251,98
1252,97
1253,96
1254,95
1255,94
1256,93
1257,92
1258,91
1259,90
1260,91
1261,90
1262,91
1263,92
1264,91
1265,90
1266,91
1267,90
1268,91
1269,92
1270,91
1271,92
1272,93
1273,92
1274,91
1275,92
1276,93
1277,92
1278,93
1279,94
1280,95
1281,94
1282,95
1283,96
1284,95
1285,94
1286,93
1287,94
1288,95
1289,94
1290,95
1291,94
1292,95
1293,96
1294,97
1295,98
1296,99
1297,100
1298,99
1299,98
1300,99
1301,100
1302,99
1303,100
1304,99
1305,98
1306,97
1307,98
1308,99
1309,100
1310,99
1311,100
1312,99
1313,98
1314,99
1315,100
1316,99
1317,100
1318,99
1319,98
1320,99
1321,100
1322,99
1323,100
1324,99
1325,100
1326,99
1327,100
1328,99
1329,98
1330,99
1331,100
1332,99
1333,100
1334,99
1335,100
1336,99
1337,100
1338,99
1339,100
1340,99
1341,100
1342,99
1343,100
1344,99
1345,98
1346,97
1347,98
1348,97
1349,98
1350,99
1351,100
1352,99
1353,100
1354,99
1355,100
1356,99
1357,98
1358,99
1359,100
1360,99
1361,100
1362,99
1363,100
1364,99
1365,98
1366,97
1367,98
1368,99
1369,100
1370,99
1371,98
1372,99
1373,100
1374,99
1375,100
1376,99
1377,100
1378,99
1379,98
1380,97
1381,96
1382,95
1383,94
1384,93
1385,94
1386,95
1387,96
1388,97
1389,98
1390,99
1391,100
1392,99
1393,98
1394,99
1395,100
1396,99
1397,98
1398,99
1399,100
1400,99
1401,100
1402,99
1403,100
1404,99
1405,100
1406,99
1407,100
1408,99
1409,98
1410,99
1411,100
1412,99
1413,100
1414,99
1415,100
1416,99
1417,98
1418,97
1419,96
1420,97
1421,98
1422,99
1423,98
1424,99
1425,100
1426,99
1427,100
1428,99
1429,100
1430,99
1431,100
1432,99
1433,100
1434,99
1435,98
1436,99
1437,100
1438,99
1439,100
1440,99
1441,98
1442,99
1443,100
1444,99
1445,100
1446,99
1447,100
1448,99
1449,100
1450,99
1451,100
1452,99
1453,100
1454,99
1455,100
1456,99
1457,98
1458,99
1459,100
1460,99
1461,100
1462,99
1463,100
1464,99
1465,98
1466,99
1467,100
1468,99
1469,100
1470,99
1471,100
1472,99
1473,100
1474,99
1475,100
1476,99
1477,98
1478,97
1479,96
1480,95
1481,94
1482,93
1483,94
1484,95
1485,96
1486,97
1487,98
1488,99
1489,98
1490,97
1491,96
1492,97
1493,98
1494,99
1495,100
1496,99
1497,100
1498,99
1499,98
1500,99
1501,100
1502,99
1503,98
1504,99
1505,100
1506,99
1507,100
1508,99
1509,100
1510,99
1511,100
1512,99
1513,98
1514,99
1515,100
1516,99
1517,100
1518,99
1519,100
1520,99
1521,100
1522,99
1523,100
1524,99
1525,100
1526,99
1527,98
1528,99
1529,100
1530,99
1531,100
1532,99
1533,100
1534,99
1535,100
1536,99
1537,100
1538,99
1539,100
1540,99
1541,98
1542,97
1543,98
1544,99
1545,100
1546,99
1547,98
1548,99
1549,100
1550,99
1551,100
1552,99
1553,100
1554,99
1555,100
1556,99
1557,98
1558,97
1559,96
1560,97
1561,98
1562,99
1563,100
1564,99
1565,100
1566,99
1567,98
1568,99
1569,100
1570,99
1571,100
1572,99
1573,98
1574,99
1575,100
1576,99
1577,100
1578,99
1579,98
1580,97
1581,96
1582,95
1583,96
1584,97
1585,98
1586,99
1587,100
1588,99
1589,100
1590,99
1591,98
1592,99
1593,100
1594,99
1595,100
1596,99
1597,100
1598,99
1599,98
1600,99
1601,100
1602,99
1603,100
1604,99
1605,98
1606,99
1607,100
1608,99
1609,100
1610,99
1611,98
1612,99
1613,100
1614,99
1615,98
1616,99
1617,100
1618,99
1619,98
1620,99
1621,100
1622,99
1623,100
1624,99
1625,98
1626,97
1627,96
1628,95
1629,94
1630,93
1631,92
1632,91
1633,90
1634,89
1635,90
1636,91
1637,92
1638,93
1639,92
1640,93
1641,94
1642,93
1643,94
1644,95
1645,96
1646,97
1647,98
1648,97
1649,98
1650,99
1651,100
1652,99
1653,98
1654,99
1655,100
1656,99
1657,100
1658,99
1659,100
1660,99
1661,100
1662,99
1663,100
1664,99
1665,98
1666,99
1667,100
1668,99
1669,100
1670,99
1671,100
1672,99
1673,100
1674,99
1675,100
1676,99
1677,100
1678,99
1679,98
1680,99
1681,100
1682,99
1683,98
1684,97
1685,96
1686,95
1687,94
1688,93
1689,92
1690,93
1691,94
1692,95
1693,96
1694,95
1695,96
1696,97
1697,98
1698,99
1699,100
1700,99
1701,98
1702,99
1703,100
1704,99
1705,98
1706,99
1707,100
1708,99
1709,100
1710,99
1711,100
1712,99
1713,98
1714,99
1715,100
1716,99
1717,98
1718,99
1719,100
1720,99
1721,100
1722,99
1723,100
1724,99
1725,100
1726,99
1727,98
1728,99
1729,100
1730,99
1731,100
1732,99
1733,100
1734,99
1735,98
1736,97
1737,98
1738,99
1739,100
1740,99
1741,98
1742,99
1743,100
1744,99
1745,100
1746,99
1747,98
1748,99
1749,100
1750,99
1751,100
1752,99
1753,100
1754,99
1755,98
1756,97
1757,96
1758,95
1759,94
1760,93
1761,92
1762,91
1763,90
1764,89
1765,88
1766,89
1767,90
1768,91
1769,90
1770,91
1771,92
1772,93
1773,94
1774,95
1775,96
1776,95
1777,96
1778,97
1779,98
1780,99
1781,100
1782,99
1783,100
1784,99
1785,100
1786,99
1787,98
1788,97
1789,96
1790,95
1791,96
1792,97
1793,98
1794,99
1795,100
1796,99
1797,100
1798,99
1799,98
1800,99
1801,100
1802,99
1803,98
1804,99
1805,100
1806,99
1807,100
1808,99
1809,100
1810,99
1811,100
1812,99
1813,98
1814,99
1815,100
1816,99
1817,100
1818,99
1819,100
1820,99
1821,98
1822,99
1823,100
1824,99
1825,100
1826,99
1827,98
1828,99
1829,100
1830,99
1831,100
1832,99
1833,98
1834,97
1835,96
1836,95
1837,96
1838,97
1839,98
1840,99
1841,100
1842,99
1843,98
1844,99
1845,100
1846,99
1847,100
1848,99
1849,100
1850,99
1851,100
1852,99
1853,100
1854,99
1855,100
1856,99
1857,100
1858,99
1859,100
1860,99
1861,98
1862,99
1863,100
1864,99
1865,100
1866,99
1867,100
1868,99
1869,100
1870,99
1871,100
1872,99
1873,98
1874,97
1875,96
1876,95
1877,94
1878,93
1879,92
1880,91
1881,90
1882,89
1883,88
1884,89
1885,90
1886,91
1887,92
1888,93
1889,94
1890,95
1891,94
1892,95
1893,94
1894,95
1895,96
1896,97
1897,98
1898,99
1899,100
1900,99
1901,100
1902,99
1903,100
1904,99
1905,100
1906,99
1907,98
1908,97
1909,96
1910,95
1911,94
1912,93
1913,92
1914,91
1915,90
1916,89
1917,90
1918,91
1919,92
1920,91
1921,92
1922,93
1923,92
1924,93
1925,94
1926,95
1927,96
1928,97
1929,98
1930,97
1931,98
1932,97
1933,98
1934,99
1935,98
1936,99
1937,98
1938,99
1939,100
1940,99
1941,100
1942,99
1943,98
1944,99
1945,100
1946,99
1947,98
1948,99
1949,100
1950,99
1951,98
1952,99
1953,100
1954,99
1955,100
1956,99
1957,98
1958,99
1959,100
1960,99
1961,100
1962,99
1963,100
1964,99
1965,98
1966,99
1967,100
1968,99
1969,100
1970,99
1971,100
1972,99
1973,98
1974,99
1975,100
1976,99
1977,98
1978,99
1979,100
1980,99
1981,100
1982,99
1983,100
1984,99
1985,100
1986,99
1987,98
1988,97
1989,96
1990,95
1991,96
1992,97
1993,98
1994,99
1995,100
1996,99
1997,100
1998,99
1999,98
2000,99
2001,100
2002,99
2003,98
2004,99
2005,100
2006,99
2007,100
2008,99
2009,100
2010,99
2011,98
2012,99
2013,100
2014,99
2015,100
2016,99
2017,98
2018,99
2019,100
2020,99
2021,100
2022,99
2023,100
2024,99
2025,98
2026,99
2027,100
2028,99
2029,100
2030,99
2031,98
2032,99
2033,100
2034,99
2035,100
2036,99
2037,100
2038,99
2039,98
2040,99
2041,100
2042,99
2043,100
2044,99
2045,100
2046,99
2047,100
2048,99
2049,100
2050,99
2051,100
2052,99
2053,98
2054,99
2055,100
2056,99
2057,100
2058,99
2059,100
2060,99
2061,98
2062,97
2063,96
2064,95
2065,94
2066,93
2067,92
2068,91
2069,90
2070,91
2071,92
2072,93
2073,94
2074,95
2075,96
2076,95
2077,96
2078,97
2079,98
2080,97
2081,98
2082,99
2083,100
2084,99
2085,98
2086,99
2087,100
2088,99
2089,98
2090,99
2091,100
2092,99
2093,100
2094,99
2095,98
2096,97
2097,96
2098,95
2099,96
2100,95
2101,96
2102,97
2103,98
2104,99
2105,100
2106,99
2107,98
2108,99
2109,100
2110,99
2111,100
2112,99
2113,100
2114,99
2115,98
2116,99
2117,100
2118,99
2119,100
2120,99
2121,100
2122,99
2123,100
2124,99
2125,98
2126,99
2127,100
2128,99
2129,100
2130,99
2131,98
2132,99
2133,100
2134,99
2135,100
2136,99
2137,100
2138,99
2139,100
2140,99
2141,100
2142,99
2143,100
2144,99
2145,98
2146,97
2147,96
2148,97
2149,96
2150,97
2151,98
2152,99
2153,100
2154,99
2155,98
2156,99
2157,100
2158,99
2159,100
2160,99
2161,100
2162,99
2163,98
2164,97
2165,96
2166,95
2167,94
2168,93
2169,92
2170,91
2171,90
2172,89
2173,88
2174,89
2175,88
2176,89
2177,90
2178,91
2179,92
2180,93
2181,94
2182,95
2183,94
2184,95
2185,96
2186,97
2187,98
2188,99
2189,100
2190,99
2191,98
2192,99
2193,98
2194,99
2195,100
2196,99
2197,100
2198,99
2199,100
2200,99
2201,98
2202,99
2203,100
2204,99
2205,100
2206,99
2207,98
2208,97
2209,96
2210,95
2211,94
2212,93
2213,92
2214,91
2215,90
2216,89
2217,88
2218,87
2219,88
2220,89
2221,90
2222,91
2223,92
2224,93
2225,94
2226,95
2227,96
2228,97
2229,96
2230,97
2231,98
2232,99
2233,100
2234,99
2235,100
2236,99
2237,98
2238,97
2239,96
2240,95
2241,96
2242,97
2243,98
2244,99
2245,100
2246,99
2247,98
2248,99
2249,100
2250,99
2251,98
2252,99
2253,100
2254,99
2255,100
2256,99
2257,98
2258,97
2259,96
2260,95
2261,94
2262,93
2263,92
2264,91
2265,90
2266,89
2267,90
2268,89
2269,90
2270,91
2271,90
2272,91
2273,90
2274,91
2275,92
2276,93
2277,94
2278,95
2279,96
2280,97
2281,98
2282,99
2283,100
2284,99
2285,98
2286,99
2287,100
2288,99
2289,100
2290,99
2291,98
2292,97
2293,96
2294,95
2295,94
2296,93
2297,92
2298,91
2299,92
2300,93
2301,94
2302,95
2303,96
2304,97
2305,98
2306,99
2307,100
2308,99
2309,98
2310,99
2311,100
2312,99
2313,98
2314,99
2315,100
2316,99
2317,100
2318,99
2319,100
2320,99
2321,98
2322,99
2323,100
2324,99
2325,100
2326,99
2327,100
2328,99
2329,98
2330,97
2331,96
2332,97
2333,98
2334,97
2335,98
2336,99
2337,100
2338,99
2339,100
2340,99
2341,100
2342,99
2343,100
2344,99
2345,100
2346,99
2347,100
2348,99
2349,100
2350,99
2351,100
2352,99
2353,100
2354,99
2355,98
2356,99
2357,100
2358,99
2359,100
2360,99
2361,100
2362,99
2363,98
2364,99
2365,100
2366,99
2367,100
2368,99
2369,98
2370,97
2371,96
2372,95
2373,94
2374,95
2375,94
2376,95
2377,96
2378,97
2379,96
2380,97
2381,98
2382,97
2383,98
2384,97
2385,98
2386,97
2387,98
2388,97
2389,98
2390,99
2391,100
2392,99
2393,100
2394,99
2395,100
2396,99
2397,100
2398,99
2399,98
2400,97
2401,96
2402,97
2403,96
2404,97
2405,98
2406,99
2407,98
2408,99
2409,100
2410,99
2411,100
2412,99
2413,98
2414,99
2415,100
2416,99
2417,100
2418,99
2419,98
2420,97
2421,96
2422,95
2423,94
2424,93
2425,92
2426,91
2427,90
2428,89
2429,88
2430,87
2431,86
2432,85
2433,84
2434,83
2435,82
2436,83
2437,84
2438,85
2439,84
2440,83
2441,82
2442,81
2443,80
2444,81
2445,82
2446,83
2447,82
2448,83
2449,84
2450,85
2451,86
2452,87
2453,88
2454,87
2455,88
2456,89
2457,88
2458,87
2459,86
2460,85
2461,86
2462,85
2463,86
2464,87
2465,88
2466,89
2467,88
2468,89
2469,90
2470,91
2471,90
2472,91
2473,92
2474,93
2475,94
2476,95
2477,96
2478,97
2479,98
2480,99
2481,100
2482,99
2483,98
2484,97
2485,98
2486,99
2487,100
2488,99
2489,98
2490,97
2491,96
2492,97
2493,98
2494,99
2495,98
2496,99
2497,100
2498,99
2499,98
2500,99
2501,100
2502,99
2503,100
2504,99
2505,100
2506,99
2507,98
2508,99
2509,100
2510,99
2511,98
2512,97
2513,96
2514,97
2515,96
2516,95
2517,94
2518,95
2519,96
2520,97
2521,98
2522,99
2523,100
2524,99
2525,98
2526,97
2527,98
2528,99
2529,100
2530,99
2531,100
2532,99
2533,98
2534,99
2535,100
2536,99
2537,100
2538,99
2539,98
2540,99
2541,100
2542,99
2543,98
2544,99
2545,100
2546,99
2547,100
2548,99
2549,100
2550,99
2551,98
2552,97
2553,98
2554,99
2555,100
2556,99
2557,100
2558,99
2559,98
2560,99
2561,98
2562,99
2563,100
2564,99
2565,100
2566,99
2567,100
2568,99
2569,100
2570,99
2571,100
2572,99
2573,100
2574,99
2575,98
2576,99
2577,100
2578,99
2579,100
2580,99
2581,100
2582,99
2583,100
2584,99
2585,98
2586,99
2587,100
2588,99
2589,100
2590,99
2591,100
2592,99
2593,98
2594,97
2595,96
2596,95
2597,94
2598,93
2599,92
2600,91
2601,90
2602,89
2603,88
2604,89
2605,90
2606,91
2607,92
2608,93
2609,94
2610,95
2611,96
2612,97
2613,98
2614,99
2615,100
2616,99
2617,98
2618,99
2619,100
2620,99
2621,98
2622,97
2623,96
2624,95
2625,94
2626,93
2627,94
2628,95
2629,94
2630,95
2631,96
2632,97
2633,98
2634,99
2635,100
2636,99
2637,98
2638,99
2639,100
2640,99
2641,98
2642,99
2643,100
2644,99
2645,98
2646,99
2647,100
2648,99
2649,100
2650,99
2651,98
2652,99
2653,100
2654,99
2655,98
2656,99
2657,100
2658,99
2659,100
2660,99
2661,100
2662,99
2663,100
2664,99
2665,100
2666,99
2667,98
2668,99
2669,100
2670,99
2671,98
2672,99
2673,100
2674,99
2675,100
2676,99
2677,98
2678,99
2679,100
2680,99
2681,100
2682,99
2683,98
2684,99
2685,100
2686,99
2687,100
2688,99
2689,100
2690,99
2691,98
2692,99
2693,100
2694,99
2695,98
2696,99
2697,100
2698,99
2699,100
2700,99
2701,100
2702,99
2703,98
2704,99
2705,100
2706,99
2707,100
2708,99
2709,100
2710,99
2711,98
2712,99
2713,100
2714,99
2715,100
2716,99
2717,100
2718,99
2719,100
2720,99
2721,100
2722,99
2723,98
2724,97
2725,96
2726,97
2727,98
2728,99
2729,100
2730,99
2731,98
2732,99
2733,100
2734,99
2735,100
2736,99
2737,100
2738,99
2739,98
2740,99
2741,100
2742,99
2743,100
2744,99
2745,100
2746,99
2747,100
2748,99
2749,100
2750,99
2751,100
2752,99
2753,98
2754,99
2755,100
2756,99
2757,100
2758,99
2759,100
2760,99
2761,100
2762,99
2763,98
2764,99
2765,100
2766,99
2767,100
2768,99
2769,100
2770,99
2771,100
2772,99
2773,100
2774,99
2775,100
2776,99
2777,98
2778,97
2779,96
2780,95
2781,94
2782,93
2783,92
2784,91
2785,90
2786,89
2787,90
2788,89
2789,90
2790,91
2791,92
2792,93
2793,94
2794,95
2795,94
2796,95
2797,96
2798,95
2799,96
2800,97
2801,98
2802,99
2803,100
2804,99
2805,100
2806,99
2807,98
2808,99
2809,100
2810,99
2811,100
2812,99
2813,100
2814,99
2815,100
2816,99
2817,100
2818,99
2819,100
2820,99
2821,100
2822,99
2823,100
2824,99
2825,98
2826,97
2827,96
2828,95
2829,94
2830,95
2831,96
2832,97
2833,96
2834,97
2835,98
2836,99
2837,100
2838,99
2839,100
2840,99
2841,98
2842,99
2843,100
2844,99
2845,100
2846,99
2847,98
2848,99
2849,98
2850,99
2851,100
2852,99
2853,100
2854,99
2855,98
2856,99
2857,100
2858,99
2859,100
2860,99
2861,100
2862,99
2863,98
2864,99
2865,100
2866,99
2867,100
2868,99
2869,100
2870,99
2871,98
2872,99
2873,100
2874,99
2875,100
2876,99
2877,98
2878,97
2879,96
2880,95
2881,94
2882,93
2883,92
2884,91
2885,90
2886,91
2887,90
2888,91
2889,90
2890,91
2891,92
2892,93
2893,94
2894,95
2895,96
2896,95
2897,96
2898,97
2899,98
2900,97
2901,98
2902,99
2903,100
2904,99
2905,100
2906,99
2907,100
2908,99
2909,100
2910,99
2911,100
2912,99
2913,100
2914,99
2915,98
2916,97
2917,96
2918,95
2919,96
2920,97
2921,98
2922,99
2923,100
2924,99
2925,98
2926,99
2927,98
2928,99
2929,100
2930,99
2931,98
2932,99
2933,100
2934,99
2935,98
2936,99
2937,100
2938,99
2939,100
2940,99
2941,100
2942,99
2943,100
2944,99
2945,100
2946,99
2947,100
2948,99
2949,98
2950,97
2951,96
2952,97
2953,96
2954,97
2955,96
2956,97
2957,98
2958,97
2959,98
2960,99
2961,100
2962,99
2963,100
2964,99
2965,98
2966,97
2967,96
2968,95
2969,94
2970,93
2971,94
2972,95
2973,94
2974,95
2975,96
2976,97
2977,98
2978,99
2979,100
2980,99
2981,98
2982,99
2983,100
2984,99
2985,98
2986,97
2987,96
2988,95
2989,94
2990,93
2991,92
2992,91
2993,90
2994,89
